Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-nmdp.fhir.cibmtr-reporting.json	35446	-	0	0	0	0	0	0	50	93	0	0	0	0	0	0	0	1	0	0	291	321	0	0	0	19	0	2
fsh-generated/resources/CodeSystem-cibmtr-ancestry-cs.json	410	3	0	0	2	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	26	83	0	0	0	1	0	0
fsh-generated/resources/Medication-Medication-Cyclophosphamide-Example.json	1967	2	0	0	0	0	0	0	1	176	0	0	0	0	0	0	0	0	0	0	22	29	0	1	0	0	0	0
fsh-generated/resources/Medication-Medication-Etoposide-Example.json	2398	2	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	23	26	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-GVHD-Prophylaxis-Example.json	2394	2	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	23	28	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-Mobilizing-Agent-Example.json	1961	1	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-Peri-Transplant-Example.json	2705	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	25	27	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-Post-HCT-Disease-Therapy-Example.json	3708	1	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	29	23	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-Prep-Regimen-Example.json	1974	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	23	23	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-PriorExposure-Example.json	2022	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	25	23	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-MedicationAdministration-Example1.json	1737	1	0	0	0	0	0	0	0	2754	0	0	0	0	0	0	0	0	0	0	29	41	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-MedicationAdministration-Example2.json	2399	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	26	35	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-MedicationRequest-Etoposide-Example.json	2815	1	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	27	50	0	0	1	0	0	0
fsh-generated/resources/Observation-ABOBloodGroupObservationLOINC.json	1068	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	18	41	0	0	0	0	0	0
fsh-generated/resources/Observation-ABOBloodGroupObservationSNOMED.json	1091	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	30	0	0	0	0	0	0
fsh-generated/resources/Observation-ABORhObservationLOINC.json	1065	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	27	0	0	0	0	0	0
fsh-generated/resources/Observation-ABORhObservationSNOMED.json	1105	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	20	29	0	0	0	0	0	0
fsh-generated/resources/Observation-AlbuminObservation.json	1044	2	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	18	27	0	0	0	0	0	0
fsh-generated/resources/Observation-BasophilsObservation.json	1026	1	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	21	36	0	0	0	0	0	0
fsh-generated/resources/Observation-BodyHeight.json	972	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	19	28	0	0	0	0	0	0
fsh-generated/resources/Observation-BodyWeight.json	960	1	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	19	26	0	0	0	0	0	0
fsh-generated/resources/Observation-CMVDNAViralLoadCopiesmL.json	1495	1	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	22	31	0	0	0	0	0	0
fsh-generated/resources/Observation-CMVDNAViralLoadIUmL.json	1534	1	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	23	31	0	0	0	0	0	0
fsh-generated/resources/Observation-CMVIgAbPresenceSNOMED.json	1128	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	27	0	0	0	0	0	0
fsh-generated/resources/Observation-CMVIgGAbPresenceLOINC.json	1104	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	31	0	0	0	0	0	0
fsh-generated/resources/Observation-CMVIgMAbPresenceLOINC.json	1105	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	19	27	0	0	0	0	0	0
fsh-generated/resources/Observation-CMVIgMAbPresenceSNOMED.json	1129	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	31	0	0	0	0	0	0
fsh-generated/resources/Observation-Cytogenetics-Example-1.json	1941	1	0	0	0	0	0	0	5	1296	0	0	0	0	0	0	0	0	0	0	21	28	0	0	0	0	0	0
fsh-generated/resources/Observation-EosinophilsObservation.json	1051	1	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	25	26	0	0	0	0	0	0
fsh-generated/resources/Observation-HemoglobinObservation.json	1040	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	21	28	0	0	0	0	0	1
fsh-generated/resources/Observation-LeukocytesObservation.json	1034	1	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	22	28	0	0	0	0	0	0
