Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Patient-PatientExample2.json	590	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	42	193	0	0	1	0	0	0
fsh-generated/resources/Patient-PatientExample3.json	1671	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	53	200	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientExample4.json	1774	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	51	198	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientExample5.json	2163	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	52	201	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientExample6.json	715	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	194	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-cibmtr-additional-peri-transplant-medication.json	1134	7	0	174	0	0	2	0	1	38	0	0	1	0	0	0	0	0	0	0	296	4347	0	1	0	6	0	2
fsh-generated/resources/StructureDefinition-cibmtr-ancestry.json	2429	10	0	101	2	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	171	1631	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-cibmtr-cytogenetics.json	3694	7	0	506	0	0	0	0	0	66	0	0	1	0	0	0	0	3	0	0	1772	13550	0	0	0	35	1	11
fsh-generated/resources/StructureDefinition-cibmtr-gvhd-prophylaxis-medication.json	905	8	0	97	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	277	2649	0	0	0	4	1	1
fsh-generated/resources/StructureDefinition-cibmtr-medication-administration.json	2132	7	0	130	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	344	3192	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-cibmtr-medication-request.json	2148	8	0	161	1	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	524	4964	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-cibmtr-medication.json	1892	7	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	296	2539	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-cibmtr-medications.json	2067	8	0	127	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	604	4631	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-cibmtr-mobilizing-agent-medication.json	920	7	0	19	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	310	2619	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-cibmtr-obs-priority-variables.json	950	8	0	109	0	0	0	0	0	36	0	0	0	0	0	0	0	2	0	0	425	4559	0	0	0	9	1	0
fsh-generated/resources/StructureDefinition-cibmtr-observation-lab.json	2691	8	0	0	0	0	0	0	0	33	0	0	1	0	0	0	0	1	0	0	449	4146	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-cibmtr-patient.json	5217	21	0	150	0	0	0	0	0	42	0	0	0	0	0	0	0	3	0	0	800	6740	0	0	0	25	0	2
fsh-generated/resources/StructureDefinition-cibmtr-post-hct-disease-therapy-planned-medication.json	998	13	0	18	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	310	2664	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-cibmtr-prep-regimen-medication.json	911	15	0	17	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	314	2573	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-cibmtr-prior-exposure-medication.json	922	12	0	18	2	0	0	0	0	18	0	0	1	0	0	0	0	1	0	0	282	2568	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-cibmtr-vital-signs-height.json	2417	12	0	86	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	589	4503	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-cibmtr-vital-signs-weight.json	2417	15	0	84	0	0	0	0	0	26	0	0	0	0	0	0	0	2	0	0	807	4275	0	0	0	16	0	0
fsh-generated/resources/StructureDefinition-cibmtr-vital-signs.json	2524	10	0	85	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	602	4038	0	0	0	11	1	1
fsh-generated/resources/ValueSet-auto-differential-blood-vs.json	2914	15	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	71	675	0	0	0	1	0	0
fsh-generated/resources/ValueSet-cbc-blood-automated-vs.json	2063	9	0	0	0	0	0	0	1	102	0	0	0	0	0	0	0	0	0	0	60	457	0	0	0	1	0	0
fsh-generated/resources/ValueSet-cbc-w-auto-differential-blood-vs.json	702	14	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	62	422	0	0	0	1	0	0
fsh-generated/resources/ValueSet-cbc-w-differential-unspecified-blood-vs.json	1847	10	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	64	882	0	0	0	0	0	0
fsh-generated/resources/ValueSet-cbc-w-ordered-manual-differential-blood-vs.json	753	10	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	51	1607	0	0	0	1	0	0
fsh-generated/resources/ValueSet-cibmtr-ancestry-vs.json	430	9	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	48	295	0	0	0	0	0	0
fsh-generated/resources/ValueSet-cibmtr-cs-vitalsigns.json	332	6	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	52	251	0	0	0	1	0	0
fsh-generated/resources/ValueSet-cibmtr-priority-variables-2021.json	15814	9	0	0	0	0	0	0	1	133	0	0	0	0	0	0	0	0	0	0	117	957	0	0	0	1	0	0
fsh-generated/resources/ValueSet-cibmtr-priority-variables-2022.json	39931	9	0	0	0	0	0	0	2	173	0	0	0	0	0	0	0	1	0	0	225	1609	0	0	0	3	0	1
fsh-generated/resources/ValueSet-cibmtr-priority-variables-epic-2021.json	19703	9	0	0	0	0	0	0	1	266	0	0	0	0	0	0	0	0	0	0	128	1210	0	0	0	3	0	0
fsh-generated/resources/ValueSet-differential-unspecified-blood-vs.json	9379	6	0	0	0	0	0	0	1	182	0	0	0	0	0	0	0	0	0	0	88	617	0	0	0	1	0	0
fsh-generated/resources/ValueSet-erythrocyte-morphology-blood-vs.json	5632	9	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	74	460	0	0	0	1	0	0
fsh-generated/resources/ValueSet-gvhd-all-valueset.json	648	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	49	1007	0	0	0	0	0	0
fsh-generated/resources/ValueSet-gvhd-icd10-codes.json	539	7	0	0	2	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	48	324	0	0	0	0	0	0
fsh-generated/resources/ValueSet-gvhd-sct-codes.json	531	7	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	51	409	0	0	0	1	0	0
fsh-generated/resources/ValueSet-hematopoietic-disorder-vs.json	607	10	0	0	0	0	0	0	1	156	0	0	0	0	0	0	0	0	0	0	57	5252	0	0	0	0	0	0
fsh-generated/resources/ValueSet-leukocyte-morphology-blood-vs.json	1869	8	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	58	369	0	0	0	0	0	0
fsh-generated/resources/ValueSet-manual-differential-blood-vs.json	9620	8	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	87	896	0	0	0	1	0	0
fsh-generated/resources/ValueSet-med-addition-peri-transplant-vs.json	9189	12	0	0	1	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	80	714	0	0	0	1	0	0
fsh-generated/resources/ValueSet-med-alemtuzumab-vs.json	2319	10	0	0	0	0	0	0	1	101	0	0	0	0	0	0	0	0	0	0	55	465	0	0	0	0	0	0
fsh-generated/resources/ValueSet-med-all-form2400-vs.json	1185	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	53	5838	0	0	0	1	0	0
fsh-generated/resources/ValueSet-med-anti-thymocyte-globulin-vs.json	2860	9	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	62	437	0	0	0	0	0	0
fsh-generated/resources/ValueSet-med-bortezomib-vs.json	1393	7	0	0	0	0	0	0	0	738	0	0	0	0	0	0	0	0	0	0	54	445	0	0	0	0	0	0
fsh-generated/resources/ValueSet-med-busulfan-vs.json	2826	7	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	61	480	0	0	0	1	0	0
fsh-generated/resources/ValueSet-med-carmustine-vs.json	2353	7	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	53	470	0	0	0	1	0	0
fsh-generated/resources/ValueSet-med-cyclophosphamide-vs.json	4861	7	0	0	0	0	0	0	5	107	0	0	0	0	0	0	0	1	0	0	61	577	0	0	0	0	0	0
fsh-generated/resources/ValueSet-med-cytarabine-vs.json	3956	7	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	58	525	0	0	0	0	0	0
fsh-generated/resources/ValueSet-med-defibrotide-vs.json	1789	8	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	56	431	0	0	0	1	0	0
fsh-generated/resources/ValueSet-med-etoposide-vs.json	3512	8	0	0	0	0	0	0	1	107	0	0	0	0	0	0	0	0	0	0	55	576	0	0	0	0	0	0
fsh-generated/resources/ValueSet-med-fludarabine-vs.json	1594	8	0	0	2	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	49	449	0	0	0	0	0	0
fsh-generated/resources/ValueSet-med-gvhd-prophylaxis-vs.json	66321	9	0	0	0	0	0	0	27	324	0	0	0	0	0	0	0	0	0	0	235	2828	0	0	0	10	0	1
fsh-generated/resources/ValueSet-med-melphalan-vs.json	1634	8	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	54	454	0	0	0	0	0	0
fsh-generated/resources/ValueSet-med-mobilizing-agents-vs.json	24130	7	0	0	0	0	0	0	5	193	0	0	0	0	0	0	0	0	0	0	118	1229	0	0	0	3	0	0
fsh-generated/resources/ValueSet-med-post-hct-disease-therapy-planned-vs.json	53554	10	0	0	0	0	0	0	4	306	0	0	0	0	0	0	0	18	0	0	194	2355	0	0	0	8	0	0
fsh-generated/resources/ValueSet-med-prep-regimen-vs.json	56996	8	0	0	1	0	0	0	2	304	0	0	0	0	0	0	0	2	0	0	214	2409	0	0	0	10	0	1
fsh-generated/resources/ValueSet-med-prior-exposure-vs.json	6925	8	0	0	0	0	0	0	1	121	0	0	0	0	0	0	0	0	0	0	77	523	0	0	0	2	0	0
fsh-generated/resources/ValueSet-med-rituximab-vs.json	3669	7	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	59	505	0	0	0	0	0	0
fsh-generated/resources/ValueSet-med-thiotepa-vs.json	2464	8	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	56	462	0	0	0	1	0	0
fsh-generated/resources/ValueSet-med-treosulfan-vs.json	1271	8	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	52	432	0	0	0	0	0	0
fsh-generated/resources/ValueSet-med-ursodiol-vs.json	3599	9	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	59	557	0	0	0	0	0	0
fsh-generated/resources/ValueSet-patient.json	846	7	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	1	0	0	58	517	0	0	0	0	0	0
fsh-generated/resources/ValueSet-platelet-morphology-blood-vs.json	1456	6	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	71	385	0	0	0	1	0	0
fsh-generated/resources/ValueSet-presence-valueset.json	879	7	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	64	664	0	0	0	0	0	0
fsh-generated/resources/ValueSet-smear-morphology-blood-vs.json	1460	8	0	0	2	0	0	0	1	160	0	0	0	0	0	0	0	0	0	0	63	615	0	0	0	0	0	0
fsh-generated/resources/ValueSet-snomed-myelodysplastic-diseases-vs.json	1197	7	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	57	529	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vital-signs.json	641	8	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	60	506	0	0	0	0	0	0
\input\includes\example-code-create-observation.md	1024	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
\input\includes\example-code-create-patient.md	893	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
\input\includes\example-code-crid-lookup.md	845	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
\input\includes\example-code-req-auth-token.md	1743	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
\input\includes\example-code-search-observation-crid.md	885	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
\input\includes\example-code-search-patient-crid.md	844	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
\input\includes\example-code-search-patient-json.md	2807	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
\input\includes\link-list.md	8763	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
\fsh-generated\includes\fsh-link-references.md	7046	-	-	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0
\fsh-generated\includes\menu.xml	2843	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\pagecontent\Access-Credentials.md	7216	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
\input\pagecontent\Appendices.md	276	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
\input\pagecontent\Bundles.md	1517	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
\input\pagecontent\Connection-Guide-R4.md	20314	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
\input\pagecontent\CRID-Assignment_FHIR.md	7733	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
\input\pagecontent\CRID-Assignment_Non-FHIR.md	3639	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
\input\pagecontent\Cytogenetics.md	203	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
\input\pagecontent\Direct-FHIR-STU3.xml	25663	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0
\input\pagecontent\Endpoints.md	4154	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
\input\pagecontent\Example-Code.md	570	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
\input\pagecontent\Form-2450.md	2849	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
\input\pagecontent\index.md	4990	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
\input\pagecontent\Laboratory-Observations.md	2099	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
\input\pagecontent\Medications.md	6824	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
\input\pagecontent\Patient.md	13051	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
\input\pagecontent\StructureDefinition-cibmtr-cytogenetics-intro.md	193	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
\input\pagecontent\StructureDefinition-cibmtr-medications-intro.md	3012	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
\input\pagecontent\StructureDefinition-cibmtr-medications-notes.md	4881	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
\input\pagecontent\StructureDefinition-cibmtr-observation-lab-intro.md	2659	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
\input\pagecontent\StructureDefinition-cibmtr-observation-lab-notes.md	1900	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
\input\pagecontent\StructureDefinition-cibmtr-patient-intro.md	2357	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
\input\pagecontent\StructureDefinition-cibmtr-patient-notes.md	9473	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
\input\pagecontent\StructureDefinition-cibmtr-vital-signs-intro.md	2214	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
\input\pagecontent\StructureDefinition-cibmtr-vital-signs-notes.md	2848	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
\input\pagecontent\ValueSet-cibmtr-priority-variables-2021-intro.md	1310	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
\input\pagecontent\Vital-Signs.md	2040	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
\template\config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\template\config\_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
\input\images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\images\20211021_CIBMTR Direct FHIR STU3 API Connection Guide.pdf	1233581	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	0	0	0	0	0	0
\input\images\2022-05-27_CIBMTR_Direct_FHIR_STU3_API_Connection_Guide.docx	5835263	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0
\input\images\2022-05-27_CIBMTR_Direct_FHIR_STU3_API_Connection_Guide.pdf	1702876	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
\input\images\CIBMTR_Direct_FHIR_API_Connection_Guide_STU3.pdf	1702876	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
\input\images\CIBMTR_Direct_FHIR_API_Connection_Guide_STU3.pdf.old	761054	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
\input\images\CIBMTR_Direct_FHIR_Guide_v2101.pdf	812870	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0	0	0	0	0	0
\input\images\CRID_response.jpg	81550	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
\input\images\CRID_response.png	264085	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\images\CRID_response_old_7.jpg	126013	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
\input\images\dfhir_r3_figure01.png	128388	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
\input\images\dfhir_r3_figure02.png	55088	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\images\dfhir_r3_figure03.png	161675	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
\input\images\dfhir_r3_figure04.png	127690	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
\input\images\dfhir_r3_figure05.png	94057	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\images\dfhir_r3_figure06.png	92521	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\images\dfhir_r3_figure07.png	22773	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
\input\images\dfhir_r3_figure08.png	187364	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
