Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-nmdp.fhir.cibmtr-reporting.json	34052	-	0	0	0	0	0	0	6	394	0	0	0	0	0	0	0	2	0	0	218	406	0	1	1	16	0	9
fsh-generated/resources/Medication-Medication-Cyclophosphamide-Example.json	1967	6	0	0	0	0	0	0	1	229	0	0	0	0	0	0	0	0	0	0	30	31	0	0	1	0	0	4
fsh-generated/resources/Medication-Medication-Etoposide-Example.json	2398	3	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	29	26	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-GVHD-Prophylaxis-Example.json	2394	4	0	0	1	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	28	25	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-Mobilizing-Agent-Example.json	1961	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	26	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-Peri-Transplant-Example.json	2705	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	25	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-Post-HCT-Disease-Therapy-Example.json	3708	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	31	24	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-Prep-Regimen-Example.json	1974	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0
fsh-generated/resources/Medication-Medication-PriorExposure-Example.json	2022	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	29	25	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-MedicationAdministration-Example1.json	1737	3	0	0	0	0	0	0	0	1314	0	0	0	0	0	0	0	0	0	0	37	41	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-MedicationAdministration-Example2.json	2399	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	31	32	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-MedicationRequest-Etoposide-Example.json	2815	3	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	32	45	0	0	0	0	0	5
fsh-generated/resources/Observation-ABOBloodGroupObservationLOINC.json	1068	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	36	0	0	0	0	0	0
fsh-generated/resources/Observation-ABOBloodGroupObservationSNOMED.json	1091	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	27	31	0	0	0	0	0	0
fsh-generated/resources/Observation-ABORhObservationLOINC.json	1065	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	25	31	0	0	0	0	0	0
